Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS state,Population state,FIPS county,Population county
2023-10-30,Georgia,Augusta,0,0,0,0,1,13000,10711908.0,13245,206607.0
2023-10-29,Pennsylvania,Indiana,0,0,0,0,1,42000,13002700.0,42063,83246.0
2023-10-28,Massachusetts,Worcester,1,1,0,0,1,25000,7029917.0,25027,862111.0
2023-10-28,Texas,San Antonio,0,0,0,1,0,48000,29145505.0,48029,2009324.0
2023-10-27,Maryland,Edgewood,0,0,0,0,1,24000,6177224.0,24025,260924.0
2023-10-27,Maryland,Baltimore,0,1,0,2,5,24000,6177224.0,24510,585708.0
2023-10-27,Utah,Logan,0,0,0,0,1,49000,3271616.0,49005,133154.0
2023-10-27,Wisconsin,Madison,0,0,0,0,1,55000,5893718.0,55025,561504.0
2023-10-27,Texas,Port Neches,0,0,0,0,1,48000,29145505.0,48245,256526.0
2023-10-27,Indiana,Muncie,0,0,0,0,1,18000,6785528.0,18035,111903.0
2023-10-26,North Carolina,Haw River,0,0,0,0,0,37000,10439388.0,37001,171415.0
2023-10-26,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-10-26,Virginia,Virginia Beach,0,0,0,0,1,51000,8631393.0,51810,459470.0
2023-10-26,Vermont,Montpelier,0,0,0,0,0,50000,643077.0,50023,59807.0
2023-10-25,Tennessee,Somerville,0,0,0,0,1,47000,6910840.0,47047,41990.0
2023-10-25,Ohio,Cincinnati,1,1,0,0,0,39000,11799448.0,39061,830639.0
2023-10-25,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-10-25,Louisiana,Shreveport,0,0,0,0,1,22000,4657757.0,22017,237848.0
2023-10-24,Florida,Miami,0,0,0,0,1,12000,21538187.0,12086,2701767.0
2023-10-24,Kansas,Wichita,0,0,0,0,1,20000,2937880.0,20173,523824.0
2023-10-24,South Carolina,North Charleston,0,0,0,0,0,45000,5118425.0,45019,408235.0
2023-10-24,Pennsylvania,Mckeesport,0,0,0,0,1,42000,13002700.0,42003,1250578.0
2023-10-24,Texas,Pasadena,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-10-24,Maryland,Gwynn Oak (Woodlawn),0,1,0,0,1,24000,6177224.0,24005,854535.0
2023-10-24,Arkansas,Springdale,0,0,0,0,1,05000,3011524.0,05143,245871.0
2023-10-24,South Carolina,Anderson,0,0,0,0,1,45000,5118425.0,45007,203718.0
2023-10-24,Kentucky,Franklin,0,0,0,0,1,21000,4505836.0,21073,51541.0
2023-10-24,Florida,Miami,0,0,0,0,1,12000,21538187.0,12086,2701767.0
2023-10-23,Maryland,Bethesda,0,0,0,0,1,24000,6177224.0,24031,1062061.0
2023-10-23,Wisconsin,Germantown,0,0,1,0,0,55000,5893718.0,55131,136761.0
2023-10-20,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-10-20,North Carolina,Boonville,0,0,0,0,1,37000,10439388.0,37197,37214.0
2023-10-20,Georgia,Atlanta,0,1,0,0,0,13000,10711908.0,13121,1066710.0
2023-10-20,Florida,Tampa,1,0,0,0,0,12000,21538187.0,12057,1459762.0
2023-10-20,Tennessee,Memphis,0,0,0,0,1,47000,6910840.0,47157,929744.0
2023-10-19,Georgia,Waynesboro,0,0,0,0,0,13000,10711908.0,13033,24596.0
2023-10-19,Indiana,Evansville,0,0,0,0,1,18000,6785528.0,18163,180136.0
2023-10-19,Michigan,Harper Woods,0,0,0,0,0,26000,10077331.0,26163,1793561.0
2023-10-19,Washington,Vancouver,0,0,0,0,1,53000,7705281.0,53011,503311.0
2023-10-19,Connecticut,Newtown,0,0,0,0,1,09000,3605944.0,09001,957419.0
2023-10-18,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-10-18,Kentucky,Florence,0,0,0,0,1,21000,4505836.0,21015,135968.0
2023-10-17,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-10-17,North Carolina,Hope Mills,0,0,0,0,1,37000,10439388.0,37051,334728.0
2023-10-17,California,Stanford,0,1,0,0,1,06000,39538223.0,06085,1936259.0
2023-10-17,Georgia,Evans,0,0,0,0,1,13000,10711908.0,13109,10774.0
2023-10-16,Arkansas,Springdale,0,0,0,0,1,05000,3011524.0,05143,245871.0
2023-10-16,Washington,Wapato,0,0,0,0,0,53000,7705281.0,53077,256728.0
2023-10-16,California,Adelanto,0,0,0,0,1,06000,39538223.0,06071,2181654.0
2023-10-15,Texas,Denton,1,1,0,0,2,48000,29145505.0,48121,906422.0
2023-10-15,Mississippi,Jackson,1,0,0,0,0,28000,2961279.0,28049,227742.0
2023-10-15,Missouri,Saint Louis (Kirkwood),0,0,0,0,1,29000,6154913.0,29189,1004125.0
2023-10-13,Florida,Tampa,0,0,0,0,1,12000,21538187.0,12057,1459762.0
2023-10-12,Indiana,Newburgh,0,0,0,0,0,18000,6785528.0,18173,63898.0
2023-10-12,New York,Brooklyn,0,0,0,0,1,36000,20201249.0,36047,2736074.0
2023-10-11,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-10-11,North Carolina,Albemarle,0,0,0,0,1,37000,10439388.0,37167,62504.0
2023-10-11,Illinois,Chicago,0,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-10-11,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-10-11,California,Bakersfield,0,0,0,0,4,06000,39538223.0,06029,909235.0
2023-10-11,Nevada,Henderson,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-10-11,Georgia,Commerce,0,0,0,0,1,13000,10711908.0,13157,75907.0
2023-10-11,Texas,Fort Worth (Forest Hill),1,0,0,0,0,48000,29145505.0,48439,2110640.0
2023-10-11,Rhode Island,Providence,0,0,0,0,0,44000,1097379.0,44007,660741.0
2023-10-10,South Carolina,Darlington,1,0,0,0,1,45000,5118425.0,45031,62905.0
2023-10-10,Missouri,Poplar Bluff,0,0,0,0,1,29000,6154913.0,29023,42130.0
2023-10-09,Maryland,Sparrows Point,0,0,0,0,1,24000,6177224.0,24005,854535.0
2023-10-09,Ohio,Columbus,0,0,0,0,1,39000,11799448.0,39049,1323807.0
2023-10-09,North Carolina,Hendersonville,1,0,0,0,1,37000,10439388.0,37089,116281.0
2023-10-07,Maryland,Bowie,0,2,0,0,0,24000,6177224.0,24033,967201.0
2023-10-06,North Carolina,Statesville,0,0,0,0,1,37000,10439388.0,37097,186693.0
2023-10-06,Louisiana,Thibodaux,0,0,0,0,1,22000,4657757.0,22057,97557.0
2023-10-06,Ohio,Whitehouse,0,0,0,0,1,39000,11799448.0,39095,431279.0
2023-10-06,New York,New York (Manhattan),0,0,0,0,2,36000,20201249.0,36061,1694251.0
2023-10-06,Michigan,Ypsilanti,0,0,0,0,1,26000,10077331.0,26161,372258.0
2023-10-06,Michigan,Oak Park,0,2,0,0,0,26000,10077331.0,26125,1274395.0
2023-10-06,Maryland,Glen Burnie,0,0,0,0,1,24000,6177224.0,24003,588261.0
2023-10-05,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-10-05,Texas,Cibolo,0,0,0,0,1,48000,29145505.0,48187,172706.0
2023-10-05,New Mexico,Albuquerque,0,0,0,0,2,35000,2117522.0,35001,676444.0
2023-10-04,North Carolina,Greensboro,0,0,0,0,0,37000,10439388.0,37081,541299.0
2023-10-04,Washington,Seattle,0,0,0,0,0,53000,7705281.0,53033,2269675.0
2023-10-04,Minnesota,Saint Paul,0,0,0,0,1,27000,5706494.0,27123,552352.0
2023-10-04,Florida,North Port,0,0,0,0,1,12000,21538187.0,12115,434006.0
2023-10-04,Pennsylvania,East Stroudsburg,0,0,0,0,0,42000,13002700.0,42089,168327.0
2023-10-04,Texas,Lufkin,0,0,0,0,1,48000,29145505.0,48005,86395.0
2023-10-04,South Carolina,Piedmont,0,0,0,0,1,45000,5118425.0,45007,203718.0
2023-10-04,California,Fairfield,0,0,0,0,1,06000,39538223.0,06095,453491.0
2023-10-03,Maryland,Baltimore,0,5,0,0,2,24000,6177224.0,24510,585708.0
2023-10-03,North Carolina,Warsaw,0,0,0,0,1,37000,10439388.0,37061,48715.0
2023-10-03,Indiana,Evansville,0,0,0,0,2,18000,6785528.0,18163,180136.0
2023-10-03,South Carolina,Little River,0,0,0,0,0,45000,5118425.0,45051,351029.0
2023-10-03,Pennsylvania,Philadelphia,0,1,0,0,0,42000,13002700.0,42101,1603797.0
2023-10-02,Pennsylvania,Greensburg,0,0,0,0,0,42000,13002700.0,42129,354663.0
2023-10-02,Florida,Tampa,0,0,0,0,1,12000,21538187.0,12057,1459762.0
2023-10-02,South Carolina,Seneca,0,0,0,0,0,45000,5118425.0,45073,78607.0
2023-10-01,Pennsylvania,Philadelphia,0,1,0,0,0,42000,13002700.0,42101,1603797.0
2023-09-30,Tennessee,Jackson,0,2,0,0,0,47000,6910840.0,47113,98823.0
2023-09-30,Georgia,Griffin,1,0,0,0,1,13000,10711908.0,13255,67306.0
2023-09-29,North Carolina,Mebane,0,0,0,0,1,37000,10439388.0,37001,171415.0
2023-09-29,South Carolina,Hemingway,0,0,0,0,2,45000,5118425.0,45089,31026.0
2023-09-29,North Carolina,Greensboro,1,1,0,0,2,37000,10439388.0,37081,541299.0
2023-09-29,Alaska,Wasilla,0,0,0,0,0,02000,733391.0,02170,107081.0
2023-09-28,Michigan,Bay City,0,0,0,0,1,26000,10077331.0,26017,103856.0
2023-09-28,Georgia,Columbus,0,0,0,1,2,13000,10711908.0,01113,59183.0
2023-09-28,New York,Bronx,0,0,0,0,1,36000,20201249.0,36005,1472654.0
2023-09-27,Tennessee,Memphis,0,0,0,0,1,47000,6910840.0,47157,929744.0
2023-09-27,Wisconsin,Janesville,0,0,0,0,1,55000,5893718.0,55105,163687.0
2023-09-27,Texas,Houston,0,0,0,0,1,48000,29145505.0,48201,4731145.0
2023-09-27,Virginia,Palmyra,0,0,0,0,1,51000,8631393.0,51065,27249.0
2023-09-27,Virginia,Lawrenceville,0,0,0,0,1,51000,8631393.0,51025,15849.0
2023-09-27,Virginia,Norfolk,0,0,0,0,1,51000,8631393.0,51710,238005.0
2023-09-27,New Jersey,Plainfield,0,0,0,0,0,34000,9288994.0,34039,575345.0
2023-09-27,Illinois,Marion,0,0,0,0,1,17000,12812508.0,17121,37729.0
2023-09-27,South Carolina,Simpsonville,0,0,0,0,2,45000,5118425.0,45045,525534.0
2023-09-27,California,Berkeley,0,0,0,0,2,06000,39538223.0,06001,1682353.0
2023-09-27,Mississippi,Kiln,0,0,0,0,2,28000,2961279.0,28045,46053.0
2023-09-26,New Mexico,Rio Rancho,0,0,0,0,1,35000,2117522.0,35043,148834.0
2023-09-26,Texas,Canton,0,0,0,0,1,48000,29145505.0,48467,59541.0
2023-09-26,Pennsylvania,Philadelphia,0,1,0,0,0,42000,13002700.0,42101,1603797.0
2023-09-25,Texas,Odessa,0,0,0,0,1,48000,29145505.0,48135,165171.0
2023-09-25,Maryland,Baltimore,0,0,0,1,0,24000,6177224.0,24510,585708.0
2023-09-25,Pennsylvania,Allentown,0,0,0,0,1,42000,13002700.0,42077,374557.0
2023-09-24,Alabama,Tuskegee,0,2,0,0,0,01000,5024279.0,01087,19532.0
2023-09-22,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-09-22,Ohio,Lorain,0,0,0,0,0,39000,11799448.0,39093,312964.0
2023-09-22,Kentucky,Louisville,0,0,0,0,0,21000,4505836.0,21111,782969.0
2023-09-22,Kentucky,Louisville,0,0,0,0,1,21000,4505836.0,21111,782969.0
2023-09-22,Kansas,Ulysses,0,0,0,0,0,20000,2937880.0,20067,7352.0
2023-09-22,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-09-22,New Mexico,Deming,0,0,0,0,1,35000,2117522.0,35029,25427.0
2023-09-22,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-09-22,North Carolina,Rocky Mount,0,0,0,0,0,37000,10439388.0,37127,94970.0
2023-09-21,Alabama,Anniston,0,0,0,0,1,01000,5024279.0,01015,116441.0
2023-09-21,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-09-21,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-09-21,Florida,Milton,0,0,0,0,2,12000,21538187.0,12113,188000.0
2023-09-20,Alabama,Tuscaloosa,0,0,0,0,1,01000,5024279.0,01125,227036.0
2023-09-20,North Carolina,Clayton,0,0,0,0,1,37000,10439388.0,37101,215999.0
2023-09-19,Pennsylvania,Du Bois (Dubois),0,0,0,0,1,42000,13002700.0,42033,80562.0
2023-09-18,Mississippi,Jackson,0,0,0,0,1,28000,2961279.0,28049,227742.0
2023-09-18,Illinois,Belleville,0,0,0,0,1,17000,12812508.0,17163,257400.0
2023-09-18,Texas,Texas City,0,0,0,0,1,48000,29145505.0,48167,350682.0
2023-09-18,Maryland,Columbia,0,0,0,0,1,24000,6177224.0,24027,332317.0
2023-09-18,Texas,San Antonio,0,0,0,0,1,48000,29145505.0,48029,2009324.0
2023-09-18,Georgia,Elberton,0,0,0,0,1,13000,10711908.0,13105,19637.0
2023-09-18,Massachusetts,Worcester,0,0,0,0,1,25000,7029917.0,25027,862111.0
2023-09-17,Kentucky,Frankfort,0,0,0,0,1,21000,4505836.0,21073,51541.0
2023-09-16,Indiana,Muncie,0,0,0,0,0,18000,6785528.0,18035,111903.0
2023-09-15,North Carolina,Elkin,0,0,0,0,0,37000,10439388.0,37171,71359.0
2023-09-15,Kansas,Kansas City,0,0,0,0,1,20000,2937880.0,20209,169245.0
2023-09-15,California,Banning,0,0,0,0,1,06000,39538223.0,06065,2418185.0
2023-09-15,Illinois,Country Club Hills,1,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-09-15,California,Hollister,0,0,0,0,1,06000,39538223.0,06069,64209.0
2023-09-15,Ohio,Dayton,0,0,0,0,1,39000,11799448.0,39113,537309.0
2023-09-14,Minnesota,Minneapolis (Edina),0,0,0,0,1,27000,5706494.0,27053,1281565.0
2023-09-14,North Carolina,Jacksonville,0,0,0,0,1,37000,10439388.0,37133,204576.0
2023-09-14,Alabama,Cherokee,0,0,0,0,0,01000,5024279.0,01019,24971.0
2023-09-14,Maine,Westbrook,0,0,0,0,1,23000,1362359.0,23005,303069.0
2023-09-14,Idaho,Jerome,0,0,0,0,1,16000,1839106.0,16053,24237.0
2023-09-14,Kentucky,Louisville,0,0,0,0,0,21000,4505836.0,21111,782969.0
2023-09-13,Mississippi,Gulfport,0,0,0,0,2,28000,2961279.0,28047,208621.0
2023-09-13,Alabama,Prattville,0,0,0,0,1,01000,5024279.0,01001,58805.0
2023-09-13,Massachusetts,Lowell,0,0,0,0,1,25000,7029917.0,25017,1632002.0
2023-09-13,Pennsylvania,Lancaster,0,0,0,0,1,42000,13002700.0,42071,552984.0
2023-09-13,North Carolina,Chapel Hill,0,0,0,0,1,37000,10439388.0,37135,148696.0
2023-09-13,Delaware,Newark,0,0,0,0,1,10000,989948.0,10003,570719.0
2023-09-13,Florida,Deland,0,0,0,1,0,12000,21538187.0,12127,553543.0
2023-09-12,Florida,Bradenton,0,0,0,0,1,12000,21538187.0,12081,399710.0
2023-09-12,Louisiana,Greensburg,1,2,0,0,1,22000,4657757.0,22091,10920.0
2023-09-12,North Carolina,Raleigh,0,0,0,0,0,37000,10439388.0,37183,1129410.0
2023-09-12,New York,Bronx,0,1,0,0,1,36000,20201249.0,36005,1472654.0
2023-09-11,Arkansas,North Little Rock,0,0,0,0,0,05000,3011524.0,05119,399125.0
2023-09-11,Illinois,Elk Grove Village,0,0,0,0,1,17000,12812508.0,17031,5275541.0
2023-09-11,Texas,Edcouch,0,0,0,0,1,48000,29145505.0,48215,870781.0
2023-09-11,Texas,Odessa,0,0,0,0,1,48000,29145505.0,48135,165171.0
2023-09-11,Indiana,Michigan City,0,0,0,0,1,18000,6785528.0,18091,112417.0
2023-09-11,Ohio,Toledo,0,0,0,0,1,39000,11799448.0,39095,431279.0
2023-09-11,California,Merced,0,0,0,0,0,06000,39538223.0,06047,281202.0
2023-09-11,Wisconsin,Milwaukee,0,0,0,0,1,55000,5893718.0,55079,939489.0
2023-09-10,Montana,Missoula,0,0,0,0,1,30000,1084225.0,30063,117922.0
2023-09-09,Arkansas,Little Rock,1,0,0,0,0,05000,3011524.0,05119,399125.0
2023-09-09,New York,Utica,0,1,0,0,1,36000,20201249.0,36065,232125.0
2023-09-08,New Mexico,Roswell,0,0,0,0,1,35000,2117522.0,35005,65157.0
2023-09-08,Ohio,Dayton,0,0,0,0,0,39000,11799448.0,39113,537309.0
2023-09-08,California,Fortuna,0,0,0,0,1,06000,39538223.0,06023,136463.0
2023-09-08,Virginia,Manassas,0,0,0,0,0,51000,8631393.0,51683,42772.0
2023-09-08,Washington,Everett,1,0,0,0,2,53000,7705281.0,53061,827957.0
2023-09-08,South Carolina,Summerville,0,0,0,0,1,45000,5118425.0,45035,161540.0
2023-09-08,North Carolina,Lumberton,0,0,0,0,2,37000,10439388.0,37155,116530.0
2023-09-08,New Mexico,Albuquerque,0,0,0,0,2,35000,2117522.0,35001,676444.0
2023-09-08,Alabama,Mobile,0,0,0,0,1,01000,5024279.0,01097,414809.0
2023-09-07,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-09-06,Ohio,Columbus,0,0,0,0,1,39000,11799448.0,39049,1323807.0
2023-09-06,Texas,Whitehouse,0,0,0,0,0,48000,29145505.0,48423,233479.0
2023-09-06,Washington,Olympia,0,0,0,0,1,53000,7705281.0,53067,294793.0
2023-09-06,Texas,Richmond,0,0,0,0,2,48000,29145505.0,48157,822779.0
2023-09-06,North Carolina,High Point,0,0,0,0,1,37000,10439388.0,37081,541299.0
2023-09-06,Virginia,Hampton,0,0,0,0,1,51000,8631393.0,51650,137148.0
2023-09-06,Maryland,Baltimore,0,0,0,0,1,24000,6177224.0,24510,585708.0
2023-09-05,South Carolina,Dillon,0,0,0,0,0,45000,5118425.0,45033,28292.0
2023-09-05,Florida,Jacksonville,0,0,0,0,1,12000,21538187.0,12031,995567.0
2023-09-05,California,Bakersfield,0,0,0,0,1,06000,39538223.0,06029,909235.0
2023-09-05,Oklahoma,Sand Springs,0,0,0,0,0,40000,3959353.0,40143,669279.0
2023-09-05,California,Oakland,0,0,0,0,3,06000,39538223.0,06001,1682353.0
2023-09-05,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-09-02,Tennessee,Nashville,0,0,0,0,0,47000,6910840.0,47037,715884.0
2023-09-01,Indiana,Avon,0,0,0,0,1,18000,6785528.0,18063,174788.0
2023-09-01,Tennessee,Maryville,0,0,0,0,1,47000,6910840.0,47009,135280.0
2023-09-01,South Carolina,Lexington,0,0,0,0,1,45000,5118425.0,45063,293991.0
2023-09-01,Florida,Tampa,0,0,0,0,1,12000,21538187.0,12057,1459762.0
2023-09-01,Florida,Riverview,0,0,0,0,1,12000,21538187.0,12057,1459762.0
2023-09-01,Louisiana,Port Allen,1,1,0,0,1,22000,4657757.0,22121,27199.0
2023-09-01,Tennessee,Louisville,0,0,0,0,1,47000,6910840.0,47009,135280.0
2023-08-31,Texas,North Richland Hills,0,0,0,0,1,48000,29145505.0,48439,2110640.0
2023-08-31,Georgia,Sharpsburg,0,0,0,0,1,13000,10711908.0,13077,146158.0
2023-08-30,Texas,Temple,0,0,0,0,1,48000,29145505.0,48027,370647.0
2023-08-30,Nevada,Las Vegas,0,0,0,0,1,32000,3104614.0,32003,2265461.0
2023-08-30,Alabama,Harvest,0,0,0,0,1,01000,5024279.0,01089,388153.0
2023-08-30,Arkansas,Fort Smith,0,0,0,0,1,05000,3011524.0,05131,127799.0
2023-08-29,Georgia,Atlanta,0,0,0,0,0,13000,10711908.0,13121,1066710.0
2023-08-29,Alaska,Anchorage,0,0,0,0,0,02000,733391.0,02020,291247.0
2023-08-28,North Carolina,Chapel Hill,1,0,0,0,1,37000,10439388.0,37135,148696.0
2023-08-28,North Carolina,Greensboro,0,0,0,0,1,37000,10439388.0,37081,541299.0
2023-08-28,Arizona,Phoenix,0,0,0,0,0,04000,7151502.0,04013,4420568.0
2023-08-28,Louisiana,Slidell,0,0,0,0,1,22000,4657757.0,22103,264570.0
2023-08-25,Alabama,Flomaton,0,0,0,0,1,01000,5024279.0,01053,36757.0
2023-08-25,Maryland,Hyattsville (Adelphi),0,0,0,0,0,24000,6177224.0,24033,967201.0
2023-08-25,Florida,Lake City,0,0,0,0,2,12000,21538187.0,12023,69698.0
2023-08-25,Illinois,Cicero,0,0,0,0,1,17000,12812508.0,17031,5275541.0
2023-08-25,Oklahoma,Choctaw,1,2,0,0,1,40000,3959353.0,40023,14204.0
2023-08-25,North Carolina,Greensboro,0,1,0,0,1,37000,10439388.0,37081,541299.0
2023-08-25,Alabama,Bessemer (Hueytown),0,0,0,0,1,01000,5024279.0,01073,674721.0
2023-08-25,Arizona,Goodyear,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-08-25,Pennsylvania,Abington,0,0,0,0,1,42000,13002700.0,42091,856553.0
2023-08-25,Oklahoma,Tulsa,0,0,0,0,0,40000,3959353.0,40143,669279.0
2023-08-25,Ohio,Toledo,0,0,0,0,2,39000,11799448.0,39095,431279.0
2023-08-25,South Carolina,Georgetown,0,0,0,0,1,45000,5118425.0,45043,63404.0
2023-08-25,Georgia,Columbus,0,0,0,0,3,13000,10711908.0,01113,59183.0
2023-08-24,Indiana,Evansville,0,0,0,0,1,18000,6785528.0,18163,180136.0
2023-08-24,Arizona,Mesa,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-08-24,Louisiana,Ville Platte,0,0,0,0,0,22000,4657757.0,22039,32350.0
2023-08-24,Georgia,Marietta,0,0,0,0,1,13000,10711908.0,13067,766149.0
2023-08-23,Tennessee,Clarksville,0,0,0,0,1,47000,6910840.0,47125,220069.0
2023-08-23,Texas,Lubbock,0,0,0,0,0,48000,29145505.0,48303,310639.0
2023-08-22,Texas,Seguin,0,0,0,0,0,48000,29145505.0,48187,172706.0
2023-08-22,Tennessee,Crossville,0,0,0,0,2,47000,6910840.0,47035,61145.0
2023-08-22,North Carolina,Winston Salem (Winston-salem),0,0,0,0,1,37000,10439388.0,37067,382590.0
2023-08-22,Alabama,Huntsville,0,0,0,2,2,01000,5024279.0,01089,388153.0
2023-08-22,Idaho,Castleford,0,0,0,0,1,16000,1839106.0,16083,90046.0
2023-08-22,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-08-22,Ohio,Hamden,0,0,0,0,1,39000,11799448.0,39163,12800.0
2023-08-21,Illinois,Palatine,0,0,0,0,1,17000,12812508.0,17031,5275541.0
2023-08-21,Florida,Bradenton,0,0,0,0,1,12000,21538187.0,12081,399710.0
2023-08-21,Florida,Coconut Creek,0,0,0,0,1,12000,21538187.0,12011,1944375.0
2023-08-21,Louisiana,Rayville,0,0,0,0,0,22000,4657757.0,22083,20043.0
2023-08-21,South Carolina,Goose Creek,0,0,0,0,2,45000,5118425.0,45015,229861.0
2023-08-21,Arkansas,Fayetteville,0,0,0,0,0,05000,3011524.0,05143,245871.0
2023-08-19,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-08-19,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-08-19,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-08-19,South Carolina,Orangeburg,0,0,0,0,1,45000,5118425.0,45075,84223.0
2023-08-18,Georgia,Columbus,0,0,0,0,1,13000,10711908.0,01113,59183.0
2023-08-18,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-08-18,Ohio,Canal Winchester,0,0,0,0,3,39000,11799448.0,39049,1323807.0
2023-08-18,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-08-18,Georgia,Columbus,1,0,1,0,0,13000,10711908.0,01113,59183.0
2023-08-18,Georgia,Jonesboro,0,1,0,0,0,13000,10711908.0,13063,297595.0
2023-08-18,South Carolina,Cheraw,0,0,0,0,1,45000,5118425.0,45025,43273.0
2023-08-18,Florida,Jacksonville,0,0,0,1,0,12000,21538187.0,12031,995567.0
2023-08-18,South Carolina,Summerville,0,0,0,0,1,45000,5118425.0,45035,161540.0
2023-08-18,California,Rancho Cucamonga,0,1,0,0,0,06000,39538223.0,06071,2181654.0
2023-08-17,Texas,Midland,0,0,0,0,1,48000,29145505.0,48329,169983.0
2023-08-17,North Carolina,Statesville,0,0,0,0,1,37000,10439388.0,37097,186693.0
2023-08-17,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-08-17,Indiana,Frankfort,0,0,0,0,1,18000,6785528.0,18023,33190.0
2023-08-17,South Carolina,Roebuck,0,0,0,0,0,45000,5118425.0,45083,327997.0
2023-08-16,Texas,Humble,0,0,0,0,2,48000,29145505.0,48201,4731145.0
2023-08-16,Texas,Rosharon,0,0,0,0,1,48000,29145505.0,48039,372031.0
2023-08-16,Texas,Sugar Land,0,0,0,0,1,48000,29145505.0,48157,822779.0
2023-08-16,Georgia,Augusta,0,1,0,0,1,13000,10711908.0,13245,206607.0
2023-08-16,Texas,Terrell,1,0,0,0,1,48000,29145505.0,48443,760.0
2023-08-16,Arkansas,Fort Smith,0,0,0,0,1,05000,3011524.0,05131,127799.0
2023-08-15,Pennsylvania,Philadelphia,0,1,0,0,0,42000,13002700.0,42101,1603797.0
2023-08-15,Texas,San Antonio,0,0,0,0,0,48000,29145505.0,48029,2009324.0
2023-08-15,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-08-15,Illinois,Paris,0,0,0,0,3,17000,12812508.0,17045,16866.0
2023-08-14,Kentucky,Waynesburg,0,0,0,0,1,21000,4505836.0,21137,24275.0
2023-08-14,Tennessee,Nashville,0,0,0,0,1,47000,6910840.0,47037,715884.0
2023-08-11,North Carolina,Greensboro,0,0,0,0,2,37000,10439388.0,37081,541299.0
2023-08-10,Tennessee,Cordova,0,0,0,0,4,47000,6910840.0,47157,929744.0
2023-08-10,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-08-10,North Carolina,Statesville,0,0,0,0,0,37000,10439388.0,37097,186693.0
2023-08-10,Arizona,Phoenix,0,0,0,0,1,04000,7151502.0,04013,4420568.0
2023-08-09,Indiana,Whiteland (New Whiteland),0,0,0,0,1,18000,6785528.0,18081,161765.0
2023-08-09,Indiana,Lawrenceburg,0,0,0,0,1,18000,6785528.0,18029,50679.0
2023-08-07,Texas,Mesquite,0,0,0,0,1,48000,29145505.0,48113,2613539.0
2023-08-05,Illinois,Evanston,0,0,0,0,0,17000,12812508.0,17031,5275541.0
2023-08-04,Tennessee,Memphis,0,0,0,0,0,47000,6910840.0,47157,929744.0
2023-08-04,Maryland,Upper Marlboro,0,0,0,0,1,24000,6177224.0,24033,967201.0
2023-08-03,California,Oakley,0,0,0,0,1,06000,39538223.0,06013,1165927.0
2023-08-02,Georgia,Covington,0,0,0,0,0,13000,10711908.0,13217,112483.0
2023-07-31,Indiana,Indianapolis,0,0,0,0,1,18000,6785528.0,18097,977203.0
2023-07-31,Tennessee,Memphis,0,0,0,1,0,47000,6910840.0,47157,929744.0
2023-07-27,New York,Mount Vernon,0,0,0,0,1,36000,20201249.0,36119,1004457.0
2023-07-25,Tennessee,Memphis,0,1,0,0,0,47000,6910840.0,47157,929744.0
2023-07-22,Georgia,Athens,0,1,0,0,2,13000,10711908.0,13059,128671.0
